,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.924,0.386,9,-8.183,1,0.0548,0.755,0.00253,0.118,0.424,108.957,audio_features,5MeUMSRreLHYLhw8ZTyqpk,spotify:track:5MeUMSRreLHYLhw8ZTyqpk,https://api.spotify.com/v1/tracks/5MeUMSRreLHYLhw8ZTyqpk,https://api.spotify.com/v1/audio-analysis/5MeUMSRreLHYLhw8ZTyqpk,179125,4
76,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,audio_features,4DpNNXFMMxQEKl7r0ykkWA,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/audio-analysis/4DpNNXFMMxQEKl7r0ykkWA,179867,4
77,0.612,0.417,11,-8.515,0,0.0248,0.423,0.77,0.122,0.281,90.112,audio_features,0YJNruPbr0CxuntVCWWycm,spotify:track:0YJNruPbr0CxuntVCWWycm,https://api.spotify.com/v1/tracks/0YJNruPbr0CxuntVCWWycm,https://api.spotify.com/v1/audio-analysis/0YJNruPbr0CxuntVCWWycm,120000,4
78,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,audio_features,0PXukVbYpvz40KcEFKnIw7,spotify:track:0PXukVbYpvz40KcEFKnIw7,https://api.spotify.com/v1/tracks/0PXukVbYpvz40KcEFKnIw7,https://api.spotify.com/v1/audio-analysis/0PXukVbYpvz40KcEFKnIw7,207640,4
79,0.622,0.809,10,-8.948,0,0.0357,0.000131,0.431,0.0734,0.0787,125.982,audio_features,3dJIuXzSLirKRU9No37EOB,spotify:track:3dJIuXzSLirKRU9No37EOB,https://api.spotify.com/v1/tracks/3dJIuXzSLirKRU9No37EOB,https://api.spotify.com/v1/audio-analysis/3dJIuXzSLirKRU9No37EOB,188173,4
80,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,audio_features,39Yp9wwQiSRIDOvrVg7mbk,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978,4
81,0.628,0.846,0,-4.4,1,0.0387,0.026,2.78e-06,0.164,0.59,149.918,audio_features,74Z1spaDOUNBlNKDhus2OK,spotify:track:74Z1spaDOUNBlNKDhus2OK,https://api.spotify.com/v1/tracks/74Z1spaDOUNBlNKDhus2OK,https://api.spotify.com/v1/audio-analysis/74Z1spaDOUNBlNKDhus2OK,209880,4
82,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,audio_features,4Hpib09wXgD84w4uwTPnYD,spotify:track:4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/tracks/4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/audio-analysis/4Hpib09wXgD84w4uwTPnYD,139413,4
83,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547,4
84,0.667,0.859,2,-5.0,1,0.0365,0.0243,0.0,0.107,0.431,125.969,audio_features,5R3WNRACAMPJzDmqvrrJqn,spotify:track:5R3WNRACAMPJzDmqvrrJqn,https://api.spotify.com/v1/tracks/5R3WNRACAMPJzDmqvrrJqn,https://api.spotify.com/v1/audio-analysis/5R3WNRACAMPJzDmqvrrJqn,173571,4
85,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059,4
86,0.684,0.575,0,-7.924,1,0.0267,0.215,0.0,0.0986,0.352,122.065,audio_features,14COjaiwoQcvlcxemnlse5,spotify:track:14COjaiwoQcvlcxemnlse5,https://api.spotify.com/v1/tracks/14COjaiwoQcvlcxemnlse5,https://api.spotify.com/v1/audio-analysis/14COjaiwoQcvlcxemnlse5,193769,4
87,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4
88,0.591,0.901,6,-4.414,1,0.0553,0.00861,0.000156,0.0542,0.461,124.947,audio_features,2F2X9egPdhf1S6Qpu0uFxA,spotify:track:2F2X9egPdhf1S6Qpu0uFxA,https://api.spotify.com/v1/tracks/2F2X9egPdhf1S6Qpu0uFxA,https://api.spotify.com/v1/audio-analysis/2F2X9egPdhf1S6Qpu0uFxA,180532,4
89,0.826,0.615,1,-4.729,0,0.137,0.435,0.00631,0.334,0.841,102.999,audio_features,6vzLbfskWigBsCzNdB0kfE,spotify:track:6vzLbfskWigBsCzNdB0kfE,https://api.spotify.com/v1/tracks/6vzLbfskWigBsCzNdB0kfE,https://api.spotify.com/v1/audio-analysis/6vzLbfskWigBsCzNdB0kfE,175884,4
90,0.712,0.616,4,-10.062,1,0.269,0.159,0.0,0.105,0.286,145.002,audio_features,7AWmIJP1B7Y9rDYcIUeXeP,spotify:track:7AWmIJP1B7Y9rDYcIUeXeP,https://api.spotify.com/v1/tracks/7AWmIJP1B7Y9rDYcIUeXeP,https://api.spotify.com/v1/audio-analysis/7AWmIJP1B7Y9rDYcIUeXeP,132816,4
91,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4
92,0.715,0.654,7,-7.146,0,0.0387,0.048,0.0031,0.147,0.824,100.004,audio_features,5Q0Hcx9ZMXi4Rh8PxSLwV4,spotify:track:5Q0Hcx9ZMXi4Rh8PxSLwV4,https://api.spotify.com/v1/tracks/5Q0Hcx9ZMXi4Rh8PxSLwV4,https://api.spotify.com/v1/audio-analysis/5Q0Hcx9ZMXi4Rh8PxSLwV4,182400,4
93,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
94,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,22LAwLoDA5b4AaGSkg6bKW,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW,162547,4
95,0.743,0.387,6,-14.416,1,0.0469,0.0853,1.39e-06,0.0793,0.593,122.022,audio_features,7dalRqNt2t6O9lWp5cuMyE,spotify:track:7dalRqNt2t6O9lWp5cuMyE,https://api.spotify.com/v1/tracks/7dalRqNt2t6O9lWp5cuMyE,https://api.spotify.com/v1/audio-analysis/7dalRqNt2t6O9lWp5cuMyE,155476,4
96,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,audio_features,665AK0ovB11McZRwfa852G,spotify:track:665AK0ovB11McZRwfa852G,https://api.spotify.com/v1/tracks/665AK0ovB11McZRwfa852G,https://api.spotify.com/v1/audio-analysis/665AK0ovB11McZRwfa852G,198095,4
97,0.769,0.645,8,-5.57,1,0.0528,0.2,0.0,0.349,0.569,124.0,audio_features,5JO8kmu26O5sWvTHglJp1o,spotify:track:5JO8kmu26O5sWvTHglJp1o,https://api.spotify.com/v1/tracks/5JO8kmu26O5sWvTHglJp1o,https://api.spotify.com/v1/audio-analysis/5JO8kmu26O5sWvTHglJp1o,198460,4
98,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,audio_features,55CHeLEfn5iJ0IIkgaa4si,spotify:track:55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,155497,4
99,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4
100,0.743,0.864,9,-4.043,0,0.0539,0.101,0.000285,0.111,0.528,124.01,audio_features,4EkKSgNoej7SA07caXuBti,spotify:track:4EkKSgNoej7SA07caXuBti,https://api.spotify.com/v1/tracks/4EkKSgNoej7SA07caXuBti,https://api.spotify.com/v1/audio-analysis/4EkKSgNoej7SA07caXuBti,184686,4
101,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
102,0.611,0.691,11,-5.172,1,0.0395,0.0147,8.27e-06,0.105,0.385,90.042,audio_features,3ctorBXjkDdwaZb2Lv9nTu,spotify:track:3ctorBXjkDdwaZb2Lv9nTu,https://api.spotify.com/v1/tracks/3ctorBXjkDdwaZb2Lv9nTu,https://api.spotify.com/v1/audio-analysis/3ctorBXjkDdwaZb2Lv9nTu,173333,4
103,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,audio_features,466cKvZn1j45IpxDdYZqdA,spotify:track:466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/tracks/466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/audio-analysis/466cKvZn1j45IpxDdYZqdA,247059,4
104,0.6,0.867,6,-5.323,1,0.0587,0.04,0.0,0.187,0.374,174.029,audio_features,2J0Y5SDwqgr4UxJwfsWE2l,spotify:track:2J0Y5SDwqgr4UxJwfsWE2l,https://api.spotify.com/v1/tracks/2J0Y5SDwqgr4UxJwfsWE2l,https://api.spotify.com/v1/audio-analysis/2J0Y5SDwqgr4UxJwfsWE2l,195744,4
105,0.458,0.319,11,-7.954,1,0.0522,0.812,0.0,0.0817,0.575,77.542,audio_features,1FtIOsS879PVgtHKw3C6Vs,spotify:track:1FtIOsS879PVgtHKw3C6Vs,https://api.spotify.com/v1/tracks/1FtIOsS879PVgtHKw3C6Vs,https://api.spotify.com/v1/audio-analysis/1FtIOsS879PVgtHKw3C6Vs,197329,4
106,0.701,0.741,6,-7.634,1,0.0273,0.068,1.33e-05,0.119,0.332,116.966,audio_features,7olF48WHeiv936ytEbTJ32,spotify:track:7olF48WHeiv936ytEbTJ32,https://api.spotify.com/v1/tracks/7olF48WHeiv936ytEbTJ32,https://api.spotify.com/v1/audio-analysis/7olF48WHeiv936ytEbTJ32,165128,4
107,0.747,0.77,4,-6.289,0,0.0759,0.0615,1.02e-06,0.337,0.584,121.936,audio_features,2aQyZpaOdIUyV4q9JaCLn5,spotify:track:2aQyZpaOdIUyV4q9JaCLn5,https://api.spotify.com/v1/tracks/2aQyZpaOdIUyV4q9JaCLn5,https://api.spotify.com/v1/audio-analysis/2aQyZpaOdIUyV4q9JaCLn5,194493,4
108,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,audio_features,3Z8FwOEN59mRMxDCtb8N0A,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,172762,4
109,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,audio_features,4umIPjkehX1r7uhmGvXiSV,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
110,0.752,0.594,8,-5.397,1,0.0527,0.465,0.000356,0.0633,0.692,89.987,audio_features,4MX0PqbQqYUAIUam4lrLMS,spotify:track:4MX0PqbQqYUAIUam4lrLMS,https://api.spotify.com/v1/tracks/4MX0PqbQqYUAIUam4lrLMS,https://api.spotify.com/v1/audio-analysis/4MX0PqbQqYUAIUam4lrLMS,152667,4
111,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
112,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,3Q6F8RByyhRTJpRtZLY3cg,spotify:track:3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/tracks/3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/audio-analysis/3Q6F8RByyhRTJpRtZLY3cg,139741,4
113,0.578,0.67,7,-5.322,0,0.0388,0.236,0.0,0.388,0.135,137.907,audio_features,7CjJdnIlx9hPdvn6Zs0YpG,spotify:track:7CjJdnIlx9hPdvn6Zs0YpG,https://api.spotify.com/v1/tracks/7CjJdnIlx9hPdvn6Zs0YpG,https://api.spotify.com/v1/audio-analysis/7CjJdnIlx9hPdvn6Zs0YpG,189130,4
114,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
115,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
116,0.768,0.591,6,-8.101,0,0.0445,0.444,0.665,0.127,0.131,115.054,audio_features,7wb7iY7MWCqPikq5w7B5xf,spotify:track:7wb7iY7MWCqPikq5w7B5xf,https://api.spotify.com/v1/tracks/7wb7iY7MWCqPikq5w7B5xf,https://api.spotify.com/v1/audio-analysis/7wb7iY7MWCqPikq5w7B5xf,198261,4
117,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,audio_features,7szuecWAPwGoV1e5vGu8tl,spotify:track:7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,237520,4
118,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4
119,0.69,0.479,1,-5.12,0,0.0373,0.319,0.0,0.355,0.16,120.051,audio_features,7ySKtfNpVvcrEj8SIaBCHp,spotify:track:7ySKtfNpVvcrEj8SIaBCHp,https://api.spotify.com/v1/tracks/7ySKtfNpVvcrEj8SIaBCHp,https://api.spotify.com/v1/audio-analysis/7ySKtfNpVvcrEj8SIaBCHp,118000,4
120,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
121,0.719,0.611,7,-5.01,0,0.0403,0.0582,0.0,0.155,0.489,129.962,audio_features,5raTDhlbxFDnpn89bxArdH,spotify:track:5raTDhlbxFDnpn89bxArdH,https://api.spotify.com/v1/tracks/5raTDhlbxFDnpn89bxArdH,https://api.spotify.com/v1/audio-analysis/5raTDhlbxFDnpn89bxArdH,212354,4
122,0.511,0.774,7,-5.84,1,0.216,0.602,0.000971,0.194,0.665,114.891,audio_features,1i0l88UKLmB4m5vlm8gjCI,spotify:track:1i0l88UKLmB4m5vlm8gjCI,https://api.spotify.com/v1/tracks/1i0l88UKLmB4m5vlm8gjCI,https://api.spotify.com/v1/audio-analysis/1i0l88UKLmB4m5vlm8gjCI,129344,4
123,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,audio_features,0tZkVZ9DeAa0MNK2gY5NtV,spotify:track:0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/tracks/0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/audio-analysis/0tZkVZ9DeAa0MNK2gY5NtV,215507,4
124,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
125,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4
126,0.686,0.839,8,-5.449,1,0.0423,0.0374,0.00133,0.0529,0.859,112.124,audio_features,6O5w5kDRfMurJXaNkQx4qv,spotify:track:6O5w5kDRfMurJXaNkQx4qv,https://api.spotify.com/v1/tracks/6O5w5kDRfMurJXaNkQx4qv,https://api.spotify.com/v1/audio-analysis/6O5w5kDRfMurJXaNkQx4qv,198106,4
127,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4
128,0.671,0.685,3,-5.658,0,0.0681,0.0921,0.0621,0.129,0.202,124.99,audio_features,0tyVU5STQtWKWdid7kCkdn,spotify:track:0tyVU5STQtWKWdid7kCkdn,https://api.spotify.com/v1/tracks/0tyVU5STQtWKWdid7kCkdn,https://api.spotify.com/v1/audio-analysis/0tyVU5STQtWKWdid7kCkdn,158165,5
129,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
130,0.907,0.332,1,-9.828,1,0.0836,0.326,0.0168,0.109,0.277,99.998,audio_features,4z2JaAVPemYJhFKm7e32RA,spotify:track:4z2JaAVPemYJhFKm7e32RA,https://api.spotify.com/v1/tracks/4z2JaAVPemYJhFKm7e32RA,https://api.spotify.com/v1/audio-analysis/4z2JaAVPemYJhFKm7e32RA,106031,4
131,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
132,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4
133,0.649,0.716,11,-6.232,1,0.0445,0.0879,0.03,0.0824,0.503,124.968,audio_features,2lZHCWCUkxLuQ5skJhkoyS,spotify:track:2lZHCWCUkxLuQ5skJhkoyS,https://api.spotify.com/v1/tracks/2lZHCWCUkxLuQ5skJhkoyS,https://api.spotify.com/v1/audio-analysis/2lZHCWCUkxLuQ5skJhkoyS,235813,4
134,0.639,0.788,1,-7.062,0,0.0366,0.56,0.00861,0.101,0.319,111.984,audio_features,07PS9ZqcNaOwH7NW9LbTzm,spotify:track:07PS9ZqcNaOwH7NW9LbTzm,https://api.spotify.com/v1/tracks/07PS9ZqcNaOwH7NW9LbTzm,https://api.spotify.com/v1/audio-analysis/07PS9ZqcNaOwH7NW9LbTzm,214286,4
135,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,audio_features,5dW1VZPcFqB4n0P08rGDgm,spotify:track:5dW1VZPcFqB4n0P08rGDgm,https://api.spotify.com/v1/tracks/5dW1VZPcFqB4n0P08rGDgm,https://api.spotify.com/v1/audio-analysis/5dW1VZPcFqB4n0P08rGDgm,200594,4
136,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,audio_features,53CJANUxooaqGOtdsBTh7O,spotify:track:53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,113013,4
137,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
138,0.636,0.697,1,-7.213,1,0.0311,0.0261,1.65e-05,0.448,0.581,125.039,audio_features,5XTBT7fNCoCrIutNxT5iVA,spotify:track:5XTBT7fNCoCrIutNxT5iVA,https://api.spotify.com/v1/tracks/5XTBT7fNCoCrIutNxT5iVA,https://api.spotify.com/v1/audio-analysis/5XTBT7fNCoCrIutNxT5iVA,141768,5
139,0.769,0.518,8,-6.563,1,0.102,0.000573,0.108,0.342,0.504,121.116,audio_features,53dnBokesLEOGKW8k8qQsd,spotify:track:53dnBokesLEOGKW8k8qQsd,https://api.spotify.com/v1/tracks/53dnBokesLEOGKW8k8qQsd,https://api.spotify.com/v1/audio-analysis/53dnBokesLEOGKW8k8qQsd,247976,4
140,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,audio_features,7aiClxsDWFRQ0Kzk5KI5ku,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,185093,1
141,0.602,0.656,4,-4.406,1,0.0456,0.0104,0.0,0.327,0.323,152.073,audio_features,0T7ojcWsVaJYrq4W2aE0qS,spotify:track:0T7ojcWsVaJYrq4W2aE0qS,https://api.spotify.com/v1/tracks/0T7ojcWsVaJYrq4W2aE0qS,https://api.spotify.com/v1/audio-analysis/0T7ojcWsVaJYrq4W2aE0qS,154737,4
142,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4
143,0.759,0.565,8,-5.676,1,0.0465,0.409,0.0,0.0979,0.738,103.006,audio_features,2PO7PsusLwynmqJcV7GkT2,spotify:track:2PO7PsusLwynmqJcV7GkT2,https://api.spotify.com/v1/tracks/2PO7PsusLwynmqJcV7GkT2,https://api.spotify.com/v1/audio-analysis/2PO7PsusLwynmqJcV7GkT2,213683,4
144,0.807,0.552,6,-7.64,1,0.0733,0.521,0.0,0.119,0.539,107.026,audio_features,2nSoB9N5YVL6IEjrHUBwk2,spotify:track:2nSoB9N5YVL6IEjrHUBwk2,https://api.spotify.com/v1/tracks/2nSoB9N5YVL6IEjrHUBwk2,https://api.spotify.com/v1/audio-analysis/2nSoB9N5YVL6IEjrHUBwk2,164860,4
145,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4
146,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230,4
147,0.665,0.883,6,-4.489,0,0.237,0.000781,0.0,0.114,0.516,115.086,audio_features,5USgeaB9FvJxrGStoJjlVF,spotify:track:5USgeaB9FvJxrGStoJjlVF,https://api.spotify.com/v1/tracks/5USgeaB9FvJxrGStoJjlVF,https://api.spotify.com/v1/audio-analysis/5USgeaB9FvJxrGStoJjlVF,200348,4
148,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,audio_features,4OgwXdylh75fHfwUzJTUqg,spotify:track:4OgwXdylh75fHfwUzJTUqg,https://api.spotify.com/v1/tracks/4OgwXdylh75fHfwUzJTUqg,https://api.spotify.com/v1/audio-analysis/4OgwXdylh75fHfwUzJTUqg,212280,4
